record_id,date,time,latitude,longitude,east_or_west_hemisphere
13018006,1987-11-18T00:00:00Z, 19:00:00,-33,159,Eastern Hemisphere
13018007,1987-11-19T00:00:00Z, 07:05:00,-33,154,Eastern Hemisphere
13018008,1987-11-19T00:00:00Z, 09:05:00,-33,153,Eastern Hemisphere
13019001,1987-11-27T00:00:00Z, 07:05:00,-39,147,Eastern Hemisphere
13019002,1987-11-27T00:00:00Z, 08:30:00,-39,148,Eastern Hemisphere
13019003,1987-11-27T00:00:00Z, 11:35:00,-39,149,Eastern Hemisphere
13019004,1987-11-27T00:00:00Z, 15:35:00,-39,150,Eastern Hemisphere
13019005,1987-11-27T00:00:00Z, 17:20:00,-39,151,Eastern Hemisphere
13019006,1987-11-28T00:00:00Z, 07:05:00,-40,155,Eastern Hemisphere
13019007,1987-11-28T00:00:00Z, 09:40:00,-40,156,Eastern Hemisphere
13019008,1987-11-28T00:00:00Z, 11:10:00,-40,157,Eastern Hemisphere
13019009,1987-11-28T00:00:00Z, 14:20:00,-40,158,Eastern Hemisphere
13019010,1987-11-28T00:00:00Z, 16:20:00,-40,159,Eastern Hemisphere
13019011,1987-11-29T00:00:00Z, 07:05:00,-40,164,Eastern Hemisphere
13019012,1987-11-29T00:00:00Z, 09:05:00,-40,165,Eastern Hemisphere
13019013,1987-11-29T00:00:00Z, 12:40:00,-40,166,Eastern Hemisphere
13019014,1987-11-29T00:00:00Z, 15:45:00,-40,167,Eastern Hemisphere
13020001,1987-12-10T00:00:00Z, 07:05:00,-34,171,Eastern Hemisphere
13020002,1987-12-10T00:00:00Z, 11:45:00,-34,170,Eastern Hemisphere
13020003,1987-12-10T00:00:00Z, 14:35:00,-34,169,Eastern Hemisphere
13020004,1987-12-10T00:00:00Z, 17:20:00,-34,168,Eastern Hemisphere
13020005,1987-12-11T00:00:00Z, 07:00:00,-33,164,Eastern Hemisphere
13020006,1987-12-11T00:00:00Z, 10:45:00,-33,163,Eastern Hemisphere
13020007,1987-12-11T00:00:00Z, 15:30:00,-33,162,Eastern Hemisphere
13020008,1987-12-11T00:00:00Z, 17:45:00,-33,161,Eastern Hemisphere
13020009,1987-12-12T00:00:00Z, 07:05:00,-33,158,Eastern Hemisphere
13020010,1987-12-12T00:00:00Z, 08:45:00,-33,157,Eastern Hemisphere
13020011,1987-12-12T00:00:00Z, 12:40:00,-33,156,Eastern Hemisphere
13020012,1987-12-12T00:00:00Z, 15:30:00,-33,155,Eastern Hemisphere
13020013,1987-12-12T00:00:00Z, 19:15:00,-33,154,Eastern Hemisphere
13021001,1987-12-23T00:00:00Z, 09:30:00,-39,148,Eastern Hemisphere
13021002,1987-12-23T00:00:00Z, 11:30:00,-39,149,Eastern Hemisphere
13021003,1987-12-23T00:00:00Z, 14:50:00,-39,150,Eastern Hemisphere
13021004,1987-12-23T00:00:00Z, 16:30:00,-39,151,Eastern Hemisphere
13021005,1987-12-24T00:00:00Z, 07:10:00,-39,156,Eastern Hemisphere
13021006,1987-12-24T00:00:00Z, 09:40:00,-39,157,Eastern Hemisphere
13021007,1987-12-24T00:00:00Z, 11:50:00,-40,158,Eastern Hemisphere
13021008,1987-12-24T00:00:00Z, 14:30:00,-40,159,Eastern Hemisphere
13021009,1987-12-24T00:00:00Z, 16:30:00,-40,160,Eastern Hemisphere
13021010,1987-12-24T00:00:00Z, 18:00:00,-40,161,Eastern Hemisphere
13021011,1987-12-25T00:00:00Z, 07:20:00,-40,166,Eastern Hemisphere
13021012,1987-12-25T00:00:00Z, 09:10:00,-40,167,Eastern Hemisphere
13021013,1987-12-25T00:00:00Z, 11:20:00,-40,168,Eastern Hemisphere
13021014,1987-12-25T00:00:00Z, 13:50:00,-40,169,Eastern Hemisphere
13021015,1987-12-25T00:00:00Z, 15:50:00,-40,170,Eastern Hemisphere
13021016,1987-12-25T00:00:00Z, 18:05:00,-40,171,Eastern Hemisphere
14001001,1988-03-05T00:00:00Z, 07:15:00,-34,165,Eastern Hemisphere
14001002,1988-03-05T00:00:00Z, 10:00:00,-34,164,Eastern Hemisphere
14001003,1988-03-05T00:00:00Z, 13:40:00,-34,163,Eastern Hemisphere
14001004,1988-03-05T00:00:00Z, 16:40:00,-34,162,Eastern Hemisphere
14001005,1988-03-06T00:00:00Z, 07:10:00,-33,158,Eastern Hemisphere
14001006,1988-03-06T00:00:00Z, 10:00:00,-33,157,Eastern Hemisphere
14001007,1988-03-06T00:00:00Z, 13:50:00,-33,156,Eastern Hemisphere
14001008,1988-03-06T00:00:00Z, 16:20:00,-33,155,Eastern Hemisphere
14002001,1988-03-16T00:00:00Z, 07:05:00,-39,147,Eastern Hemisphere
14002002,1988-03-16T00:00:00Z, 10:15:00,-39,148,Eastern Hemisphere
14002003,1988-03-16T00:00:00Z, 14:40:00,-38,149,Eastern Hemisphere
14002004,1988-03-16T00:00:00Z, 16:55:00,-38,149,Eastern Hemisphere
14002005,1988-03-17T00:00:00Z, 07:00:00,-37,154,Eastern Hemisphere
14002006,1988-03-17T00:00:00Z, 09:55:00,-37,155,Eastern Hemisphere
14002007,1988-03-17T00:00:00Z, 12:30:00,-37,156,Eastern Hemisphere
14002008,1988-03-17T00:00:00Z, 16:30:00,-37,157,Eastern Hemisphere
14002009,1988-03-18T00:00:00Z, 07:10:00,-36,162,Eastern Hemisphere
14002010,1988-03-18T00:00:00Z, 11:20:00,-35,163,Eastern Hemisphere
14002011,1988-03-18T00:00:00Z, 14:10:00,-35,164,Eastern Hemisphere
14002012,1988-03-18T00:00:00Z, 19:20:00,-35,165,Eastern Hemisphere
14002013,1988-03-19T00:00:00Z, 07:05:00,-34,169,Eastern Hemisphere
14002014,1988-03-19T00:00:00Z, 10:20:00,-34,170,Eastern Hemisphere
14002015,1988-03-19T00:00:00Z, 12:55:00,-34,171,Eastern Hemisphere
14002016,1988-03-19T00:00:00Z, 16:35:00,-34,172,Eastern Hemisphere
14003001,1988-03-25T00:00:00Z, 07:20:00,-34,172,Eastern Hemisphere
14003002,1988-03-25T00:00:00Z, 09:15:00,-34,171,Eastern Hemisphere
14003003,1988-03-25T00:00:00Z, 13:00:00,-34,170,Eastern Hemisphere
14003004,1988-03-25T00:00:00Z, 16:20:00,-34,169,Eastern Hemisphere
14003005,1988-03-26T00:00:00Z, 07:10:00,-33,165,Eastern Hemisphere
14003006,1988-03-26T00:00:00Z, 09:30:00,-33,164,Eastern Hemisphere
14003007,1988-03-26T00:00:00Z, 12:30:00,-33,163,Eastern Hemisphere
14003008,1988-03-26T00:00:00Z, 15:35:00,-33,162,Eastern Hemisphere
14003009,1988-03-27T00:00:00Z, 07:10:00,-33,158,Eastern Hemisphere
14003010,1988-03-27T00:00:00Z, 09:25:00,-33,157,Eastern Hemisphere
14003011,1988-03-27T00:00:00Z, 12:40:00,-33,156,Eastern Hemisphere
14003012,1988-03-27T00:00:00Z, 15:40:00,-33,155,Eastern Hemisphere
14004001,1988-04-06T00:00:00Z, 08:30:00,-39,148,Eastern Hemisphere
14004002,1988-04-06T00:00:00Z, 11:20:00,-39,148,Eastern Hemisphere
14004003,1988-04-06T00:00:00Z, 14:50:00,-39,149,Eastern Hemisphere
14004004,1988-04-07T00:00:00Z, 07:10:00,-38,153,Eastern Hemisphere
14004005,1988-04-07T00:00:00Z, 09:45:00,-38,154,Eastern Hemisphere
14004006,1988-04-07T00:00:00Z, 12:40:00,-38,155,Eastern Hemisphere
14004007,1988-04-07T00:00:00Z, 17:05:00,-38,157,Eastern Hemisphere
14004008,1988-04-08T00:00:00Z, 07:00:00,-37,161,Eastern Hemisphere
14004009,1988-04-08T00:00:00Z, 09:50:00,-38,162,Eastern Hemisphere
14004010,1988-04-08T00:00:00Z, 14:10:00,-37,163,Eastern Hemisphere
14004011,1988-04-08T00:00:00Z, 17:30:00,-36,164,Eastern Hemisphere
14004012,1988-04-09T00:00:00Z, 07:00:00,-35,167,Eastern Hemisphere
14004013,1988-04-09T00:00:00Z, 09:45:00,-35,168,Eastern Hemisphere
14004014,1988-04-09T00:00:00Z, 14:00:00,-35,169,Eastern Hemisphere
14004015,1988-04-09T00:00:00Z, 16:35:00,-35,170,Eastern Hemisphere
14007001,1988-02-27T00:00:00Z, 06:05:00,-34,151,Eastern Hemisphere
14007002,1988-02-27T00:00:00Z, 08:45:00,-34,151,Eastern Hemisphere
14007003,1988-02-27T00:00:00Z, 10:10:00,-34,151,Eastern Hemisphere
14007004,1988-02-27T00:00:00Z, 13:15:00,-34,151,Eastern Hemisphere
14008001,1988-02-28T00:00:00Z, 07:10:00,-34,151,Eastern Hemisphere
14008002,1988-02-28T00:00:00Z, 08:00:00,-34,151,Eastern Hemisphere
14008003,1988-02-28T00:00:00Z, 10:10:00,-34,151,Eastern Hemisphere
14009001,1988-03-20T00:00:00Z, 08:30:00,-38,141,Eastern Hemisphere
14009002,1988-03-20T00:00:00Z, 09:00:00,-38,141,Eastern Hemisphere
14009003,1988-03-20T00:00:00Z, 11:00:00,-38,141,Eastern Hemisphere
14010001,1988-03-27T00:00:00Z, 08:00:00,-34,151,Eastern Hemisphere
14010002,1988-03-27T00:00:00Z, 09:00:00,-34,151,Eastern Hemisphere
14010003,1988-03-27T00:00:00Z, 10:00:00,-34,151,Eastern Hemisphere
14010004,1988-03-27T00:00:00Z, 11:10:00,-34,151,Eastern Hemisphere
14011001,1988-04-17T00:00:00Z, 09:40:00,-38,141,Eastern Hemisphere
14011002,1988-04-17T00:00:00Z, 10:45:00,-38,141,Eastern Hemisphere
14011003,1988-04-17T00:00:00Z, 12:30:00,-38,141,Eastern Hemisphere
14011004,1988-04-17T00:00:00Z, 15:30:00,-38,141,Eastern Hemisphere
14012001,1988-06-12T00:00:00Z, 08:20:00,-38,141,Eastern Hemisphere
14012002,1988-06-12T00:00:00Z, 09:10:00,-38,141,Eastern Hemisphere
14012003,1988-06-12T00:00:00Z, 11:00:00,-38,141,Eastern Hemisphere
14012004,1988-06-12T00:00:00Z, 11:30:00,-38,141,Eastern Hemisphere
14012005,1988-06-12T00:00:00Z, 14:00:00,-38,141,Eastern Hemisphere
14012006,1988-06-12T00:00:00Z, 16:00:00,-38,141,Eastern Hemisphere
14013001,1988-06-26T00:00:00Z, 07:00:00,-34,150,Eastern Hemisphere
14013002,1988-06-26T00:00:00Z, 09:00:00,-34,151,Eastern Hemisphere
14013003,1988-06-26T00:00:00Z, 11:10:00,-34,151,Eastern Hemisphere
14014001,1988-07-31T00:00:00Z, 08:30:00,-38,141,Eastern Hemisphere
14014002,1988-07-31T00:00:00Z, 10:00:00,-38,141,Eastern Hemisphere
14014003,1988-07-31T00:00:00Z, 11:30:00,-38,141,Eastern Hemisphere
14014004,1988-07-31T00:00:00Z, 11:50:00,-38,141,Eastern Hemisphere
14015001,1988-09-18T00:00:00Z, 07:30:00,-38,141,Eastern Hemisphere
14015002,1988-09-18T00:00:00Z, 09:10:00,-38,141,Eastern Hemisphere
14015003,1988-09-18T00:00:00Z, 11:00:00,-38,141,Eastern Hemisphere
14015004,1988-09-18T00:00:00Z, 12:10:00,-38,141,Eastern Hemisphere
14015005,1988-09-18T00:00:00Z, 14:15:00,-38,141,Eastern Hemisphere
14016001,1988-10-23T00:00:00Z, 06:15:00,-34,150,Eastern Hemisphere
14016002,1988-10-23T00:00:00Z, 06:30:00,-34,150,Eastern Hemisphere
14016003,1988-10-23T00:00:00Z, 08:20:00,-34,151,Eastern Hemisphere
14016004,1988-10-23T00:00:00Z, 09:30:00,-34,151,Eastern Hemisphere
14016005,1988-10-23T00:00:00Z, 10:00:00,-34,151,Eastern Hemisphere
14016006,1988-10-23T00:00:00Z, 11:05:00,-34,151,Eastern Hemisphere
14016007,1988-10-23T00:00:00Z, 13:30:00,-34,151,Eastern Hemisphere
14016008,1988-10-23T00:00:00Z, 15:30:00,-34,151,Eastern Hemisphere
14017001,1988-12-02T00:00:00Z, 16:30:00,-43.3,147.55,Eastern Hemisphere
14017002,1988-12-02T00:00:00Z, 18:00:00,-43.63333333333333,147.7,Eastern Hemisphere
14017003,1988-12-02T00:00:00Z, 20:10:00,-43.916666666666664,147.93333333333334,Eastern Hemisphere
14017004,1988-12-04T00:00:00Z, 08:20:00,-47.983333333333334,149.96666666666667,Eastern Hemisphere
14017005,1988-12-04T00:00:00Z, 09:30:00,-47.96666666666667,149.9,Eastern Hemisphere
14017006,1988-12-04T00:00:00Z, 14:40:00,-47.266666666666666,150.48333333333332,Eastern Hemisphere
14017007,1988-12-04T00:00:00Z, 14:25:00,-47.31666666666667,150.45,Eastern Hemisphere
14017008,1988-12-04T00:00:00Z, 16:10:00,-47.05,150.66666666666666,Eastern Hemisphere
14017009,1988-12-04T00:00:00Z, 19:20:00,-46.71666666666667,150.9,Eastern Hemisphere
14017010,1988-12-05T00:00:00Z, 07:15:00,-44.96666666666667,152.2,Eastern Hemisphere
14017011,1988-12-05T00:00:00Z, 14:30:00,-44,152.86666666666667,Eastern Hemisphere
14017012,1988-12-05T00:00:00Z, 18:45:00,-43.333333333333336,153.31666666666666,Eastern Hemisphere
14017013,1988-12-05T00:00:00Z, 18:55:00,-43,153,Eastern Hemisphere
14017014,1988-12-06T00:00:00Z, 09:00:00,-44,154,Eastern Hemisphere
14017015,1988-12-06T00:00:00Z, 14:10:00,-45.233333333333334,154.61666666666667,Eastern Hemisphere
14017016,1988-12-06T00:00:00Z, 15:35:00,-45.43333333333333,154.7,Eastern Hemisphere
14017017,1988-12-06T00:00:00Z, 17:55:00,-45.45,154.6,Eastern Hemisphere
14017018,1988-12-07T00:00:00Z, 07:00:00,-45,154,Eastern Hemisphere
14017019,1988-12-07T00:00:00Z, 08:45:00,-45.483333333333334,154.05,Eastern Hemisphere
14017020,1988-12-07T00:00:00Z, 08:55:00,-45.483333333333334,154.05,Eastern Hemisphere
14017021,1988-12-07T00:00:00Z, 09:05:00,-45,154,Eastern Hemisphere
14017022,1988-12-07T00:00:00Z, 11:40:00,-45.516666666666666,153.96666666666667,Eastern Hemisphere
14017023,1988-12-07T00:00:00Z, 14:00:00,-45.46666666666667,154.13333333333333,Eastern Hemisphere
14017024,1988-12-07T00:00:00Z, 16:00:00,-45.3,154.56666666666666,Eastern Hemisphere
14017025,1988-12-07T00:00:00Z, 18:30:00,-45.13333333333333,155.08333333333334,Eastern Hemisphere
14017026,1988-12-08T00:00:00Z, 05:50:00,-44,156.5,Eastern Hemisphere
14017027,1988-12-08T00:00:00Z, 09:20:00,-43.45,156.83333333333334,Eastern Hemisphere
14017028,1988-12-08T00:00:00Z, 10:45:00,-43.18333333333333,157.05,Eastern Hemisphere
14017029,1988-12-08T00:00:00Z, 12:30:00,-43,157.13333333333333,Eastern Hemisphere
14017030,1988-12-08T00:00:00Z, 18:30:00,-43.016666666666666,158.28333333333333,Eastern Hemisphere
14017031,1988-12-09T00:00:00Z, 06:55:00,-44.38333333333333,158.95,Eastern Hemisphere
14017032,1988-12-09T00:00:00Z, 08:55:00,-44,159,Eastern Hemisphere
14017033,1988-12-09T00:00:00Z, 09:55:00,-44.916666666666664,159.16666666666666,Eastern Hemisphere
14017034,1988-12-09T00:00:00Z, 10:40:00,-45.016666666666666,159.2,Eastern Hemisphere
14017035,1988-12-09T00:00:00Z, 11:00:00,-45.016666666666666,159.2,Eastern Hemisphere
14017036,1988-12-09T00:00:00Z, 17:10:00,-46,159.66666666666666,Eastern Hemisphere
14017037,1988-12-10T00:00:00Z, 05:00:00,-45.983333333333334,162.51666666666668,Eastern Hemisphere
14017038,1988-12-10T00:00:00Z, 07:18:00,-46,163.01666666666668,Eastern Hemisphere
14017039,1988-12-10T00:00:00Z, 09:00:00,-45.983333333333334,163.55,Eastern Hemisphere
14017040,1988-12-10T00:00:00Z, 10:10:00,-46,163.91666666666666,Eastern Hemisphere
14017041,1988-12-10T00:00:00Z, 13:00:00,-46,164.36666666666667,Eastern Hemisphere
14017042,1988-12-11T00:00:00Z, 08:40:00,-44.78333333333333,164.05,Eastern Hemisphere
14017043,1988-12-11T00:00:00Z, 14:05:00,-44.35,163.28333333333333,Eastern Hemisphere
14017044,1988-12-11T00:00:00Z, 16:45:00,-44.2,163.01666666666668,Eastern Hemisphere
14017045,1988-12-12T00:00:00Z, 08:00:00,-43.483333333333334,160.68333333333334,Eastern Hemisphere
14017046,1988-12-12T00:00:00Z, 08:40:00,-43.5,160.65,Eastern Hemisphere
14017047,1988-12-12T00:00:00Z, 09:00:00,-43.5,160.65,Eastern Hemisphere
14017048,1988-12-12T00:00:00Z, 14:50:00,-43.483333333333334,159.88333333333333,Eastern Hemisphere
14017049,1988-12-12T00:00:00Z, 19:20:00,-43.5,159.31666666666666,Eastern Hemisphere
14017050,1988-12-13T00:00:00Z, 13:25:00,-43.5,156.28333333333333,Eastern Hemisphere
14017051,1988-12-13T00:00:00Z, 17:50:00,-43.9,155.63333333333333,Eastern Hemisphere
14017052,1988-12-13T00:00:00Z, 18:30:00,-43.983333333333334,155.51666666666668,Eastern Hemisphere
14017053,1988-12-14T00:00:00Z, 06:30:00,-43.3,155.05,Eastern Hemisphere
14017054,1988-12-14T00:00:00Z, 09:00:00,-43.53333333333333,153.85,Eastern Hemisphere
14017055,1988-12-14T00:00:00Z, 10:10:00,-43.65,154,Eastern Hemisphere
14017056,1988-12-14T00:00:00Z, 12:20:00,-43.88333333333333,154.33333333333334,Eastern Hemisphere
14017057,1988-12-14T00:00:00Z, 14:50:00,-44.083333333333336,154.66666666666666,Eastern Hemisphere
14017058,1988-12-14T00:00:00Z, 17:00:00,-44.3,154.98333333333332,Eastern Hemisphere
14017059,1988-12-14T00:00:00Z, 19:30:00,-44.516666666666666,154.65,Eastern Hemisphere
14017060,1988-12-15T00:00:00Z, 07:00:00,-43.416666666666664,152.96666666666667,Eastern Hemisphere
14017061,1988-12-15T00:00:00Z, 09:20:00,-43.65,152.6,Eastern Hemisphere
14017062,1988-12-15T00:00:00Z, 14:00:00,-44.06666666666667,153.35,Eastern Hemisphere
14017063,1988-12-15T00:00:00Z, 16:20:00,-44.3,153.66666666666666,Eastern Hemisphere
14017064,1988-12-16T00:00:00Z, 06:25:00,-44.46666666666667,150.65,Eastern Hemisphere
14017065,1988-12-16T00:00:00Z, 09:10:00,-44.666666666666664,150,Eastern Hemisphere
14017066,1988-12-16T00:00:00Z, 09:45:00,-44.666666666666664,150,Eastern Hemisphere
14017067,1988-12-16T00:00:00Z, 13:10:00,-44.31666666666667,149.58333333333334,Eastern Hemisphere
14017068,1988-12-16T00:00:00Z, 17:50:00,-44,149.08333333333334,Eastern Hemisphere
15001001,1989-02-12T00:00:00Z, 07:30:00,-38,141,Eastern Hemisphere
15001002,1989-02-12T00:00:00Z, 10:00:00,-38,141,Eastern Hemisphere
15001003,1989-02-12T00:00:00Z, 12:20:00,-38,141,Eastern Hemisphere
15001004,1989-02-12T00:00:00Z, 14:30:00,-38,141,Eastern Hemisphere
15002001,1989-04-16T00:00:00Z, 08:30:00,-38,141,Eastern Hemisphere
15002002,1989-04-16T00:00:00Z, 10:30:00,-38,141,Eastern Hemisphere
15002003,1989-04-16T00:00:00Z, 13:30:00,-38,141,Eastern Hemisphere
15003001,1989-05-28T00:00:00Z, 07:10:00,-34,151,Eastern Hemisphere
15003002,1989-05-28T00:00:00Z, 10:10:00,-34,151,Eastern Hemisphere
15003003,1989-05-28T00:00:00Z, 11:00:00,-34,151,Eastern Hemisphere
15003004,1989-05-28T00:00:00Z, 11:20:00,-34,151,Eastern Hemisphere
15003005,1989-05-28T00:00:00Z, 12:40:00,-34,151,Eastern Hemisphere
15003006,1989-05-28T00:00:00Z, 13:30:00,-34,151,Eastern Hemisphere
15003007,1989-05-28T00:00:00Z, 15:20:00,-34,151,Eastern Hemisphere
15004001,1989-06-25T00:00:00Z, 09:00:00,-34,151,Eastern Hemisphere
15005001,1989-09-17T00:00:00Z, 07:30:00,-38,141,Eastern Hemisphere
15005002,1989-09-17T00:00:00Z, 09:00:00,-38,141,Eastern Hemisphere
15005003,1989-09-17T00:00:00Z, 10:30:00,-38,141,Eastern Hemisphere
15006001,1989-09-24T00:00:00Z, 08:45:00,-34,151,Eastern Hemisphere
15006002,1989-09-24T00:00:00Z, 09:30:00,-34,151,Eastern Hemisphere
15006003,1989-09-24T00:00:00Z, 11:00:00,-34,151,Eastern Hemisphere
15006004,1989-09-24T00:00:00Z, 15:15:00,-34,150,Eastern Hemisphere
15007001,1989-10-29T00:00:00Z, 07:00:00,-34,151,Eastern Hemisphere
15007002,1989-10-29T00:00:00Z, 08:40:00,-34,151,Eastern Hemisphere
15007003,1989-10-29T00:00:00Z, 10:45:00,-34,151,Eastern Hemisphere
15007004,1989-10-29T00:00:00Z, 13:00:00,-34,150,Eastern Hemisphere
16010001,1990-12-19T00:00:00Z, 10:40:00,-52.13333333333333,156.63333333333333,Eastern Hemisphere
16010002,1990-12-19T00:00:00Z, 11:50:00,-51.916666666666664,156.31666666666666,Eastern Hemisphere
16010003,1990-12-19T00:00:00Z, 14:24:00,-51.516666666666666,155.86666666666667,Eastern Hemisphere
16010004,1990-12-19T00:00:00Z, 16:45:00,-51.266666666666666,155.41666666666666,Eastern Hemisphere
16010005,1990-12-19T00:00:00Z, 19:10:00,-50.86666666666667,154.9,Eastern Hemisphere
16010006,1990-12-20T00:00:00Z, 09:10:00,-48.38333333333333,152.46666666666667,Eastern Hemisphere
16010007,1990-12-20T00:00:00Z, 09:40:00,-48.28333333333333,152.38333333333333,Eastern Hemisphere
16010008,1990-12-20T00:00:00Z, 10:50:00,-48.13333333333333,152.23333333333332,Eastern Hemisphere
16010009,1990-12-20T00:00:00Z, 11:30:00,-48,152.11666666666667,Eastern Hemisphere
16010010,1990-12-20T00:00:00Z, 12:12:00,-47.916666666666664,152,Eastern Hemisphere
16010011,1990-12-20T00:00:00Z, 14:10:00,-47.56666666666667,151.65,Eastern Hemisphere
16010012,1990-12-20T00:00:00Z, 14:38:00,-47.35,151.51666666666668,Eastern Hemisphere
16010013,1990-12-20T00:00:00Z, 16:20:00,-47.15,151.26666666666668,Eastern Hemisphere
16010014,1990-12-20T00:00:00Z, 17:48:00,-46.916666666666664,151,Eastern Hemisphere
16010015,1990-12-21T00:00:00Z, 07:40:00,-44.666666666666664,148.96666666666667,Eastern Hemisphere
16010016,1990-12-21T00:00:00Z, 08:56:00,-44.45,148.75,Eastern Hemisphere
16010017,1990-12-21T00:00:00Z, 10:30:00,-44.25,148.51666666666668,Eastern Hemisphere
16010018,1990-12-21T00:00:00Z, 12:03:00,-44.1,148.33333333333334,Eastern Hemisphere
16010019,1990-12-21T00:00:00Z, 14:30:00,-43.766666666666666,148,Eastern Hemisphere
16010020,1990-12-21T00:00:00Z, 17:00:00,-43.45,147.68333333333334,Eastern Hemisphere
60001001,1980-10-19T00:00:00Z, 07:30:00,-37,164,Eastern Hemisphere
60001002,1980-10-19T00:00:00Z, 08:00:00,-37.46666666666667,164.66666666666666,Eastern Hemisphere
60001003,1980-10-19T00:00:00Z, 08:30:00,-37,164,Eastern Hemisphere
60001004,1980-10-19T00:00:00Z, 08:45:00,-37.416666666666664,164.48333333333332,Eastern Hemisphere
60001005,1980-10-19T00:00:00Z, 09:45:00,-37.333333333333336,164.18333333333334,Eastern Hemisphere
60001006,1980-10-19T00:00:00Z, 10:00:00,-37,164,Eastern Hemisphere
60001007,1980-10-19T00:00:00Z, 10:15:00,-37.3,164.06666666666666,Eastern Hemisphere
60001008,1980-10-19T00:00:00Z, 10:30:00,-37.28333333333333,163.96666666666667,Eastern Hemisphere
60001009,1980-10-19T00:00:00Z, 10:45:00,-37,163,Eastern Hemisphere
60001010,1980-10-19T00:00:00Z, 11:00:00,-37.21666666666667,163.76666666666668,Eastern Hemisphere
60001011,1980-10-19T00:00:00Z, 11:20:00,-37,163,Eastern Hemisphere
60001012,1980-10-19T00:00:00Z, 11:40:00,-37,163,Eastern Hemisphere
60001013,1980-10-19T00:00:00Z, 12:00:00,-37.1,163.53333333333333,Eastern Hemisphere
60001014,1980-10-19T00:00:00Z, 13:00:00,-37.03333333333333,163.25,Eastern Hemisphere
60001015,1980-10-19T00:00:00Z, 13:15:00,-36.983333333333334,163.15,Eastern Hemisphere
60001016,1980-10-19T00:00:00Z, 13:30:00,-36,163,Eastern Hemisphere
60001017,1980-10-19T00:00:00Z, 13:45:00,-36.95,162.98333333333332,Eastern Hemisphere
60001018,1980-10-19T00:00:00Z, 14:00:00,-36,162,Eastern Hemisphere
60001019,1980-10-19T00:00:00Z, 14:30:00,-36,162,Eastern Hemisphere
60001020,1980-10-19T00:00:00Z, 16:00:00,-36.766666666666666,162.2,Eastern Hemisphere
60001021,1980-10-19T00:00:00Z, 16:15:00,-36,162,Eastern Hemisphere
60001022,1980-10-19T00:00:00Z, 16:30:00,-36,162,Eastern Hemisphere
60001023,1980-10-19T00:00:00Z, 17:00:00,-36.666666666666664,161.91666666666666,Eastern Hemisphere
60001024,1980-10-19T00:00:00Z, 17:30:00,-36.63333333333333,161.75,Eastern Hemisphere
60001025,1980-10-19T00:00:00Z, 18:00:00,-36,161,Eastern Hemisphere
60001026,1980-10-20T00:00:00Z, 07:30:00,-35,156,Eastern Hemisphere
60001027,1980-10-20T00:00:00Z, 08:00:00,-35.43333333333333,156.86666666666667,Eastern Hemisphere
60001028,1980-10-20T00:00:00Z, 08:15:00,-35,156,Eastern Hemisphere
60001029,1980-10-20T00:00:00Z, 09:15:00,-35,156,Eastern Hemisphere
60001030,1980-10-20T00:00:00Z, 09:30:00,-35.3,156.26666666666668,Eastern Hemisphere
60001031,1980-10-20T00:00:00Z, 09:45:00,-35,156,Eastern Hemisphere
60001032,1980-10-20T00:00:00Z, 10:30:00,-35.13333333333333,155.98333333333332,Eastern Hemisphere
60001033,1980-10-20T00:00:00Z, 10:40:00,-35,155,Eastern Hemisphere
60001034,1980-10-20T00:00:00Z, 11:00:00,-35.25,155.86666666666667,Eastern Hemisphere
60001035,1980-10-20T00:00:00Z, 11:30:00,-35,155,Eastern Hemisphere
60001036,1980-10-20T00:00:00Z, 11:45:00,-35,155,Eastern Hemisphere
60001037,1980-10-20T00:00:00Z, 12:00:00,-35.18333333333333,155.58333333333334,Eastern Hemisphere
60001038,1980-10-20T00:00:00Z, 13:00:00,-35.1,155.28333333333333,Eastern Hemisphere
60001039,1980-10-20T00:00:00Z, 13:15:00,-35,155,Eastern Hemisphere
60001040,1980-10-20T00:00:00Z, 13:30:00,-35,155,Eastern Hemisphere
60001041,1980-10-20T00:00:00Z, 13:45:00,-35,155,Eastern Hemisphere
60001042,1980-10-20T00:00:00Z, 15:15:00,-34.95,154.83333333333334,Eastern Hemisphere
60001043,1980-10-20T00:00:00Z, 15:30:00,-34,154,Eastern Hemisphere
60001044,1980-10-20T00:00:00Z, 15:40:00,-34,154,Eastern Hemisphere
60001045,1980-10-20T00:00:00Z, 16:00:00,-34.86666666666667,154.58333333333334,Eastern Hemisphere
60001046,1980-10-21T00:00:00Z, 06:30:00,-33.833333333333336,151.3,Eastern Hemisphere
60002001,1980-10-25T00:00:00Z, 07:30:00,-35,156,Eastern Hemisphere
60002002,1980-10-25T00:00:00Z, 08:00:00,-35.45,156.75,Eastern Hemisphere
60002003,1980-10-25T00:00:00Z, 08:15:00,-35,156,Eastern Hemisphere
60002004,1980-10-25T00:00:00Z, 08:30:00,-35,156,Eastern Hemisphere
60002005,1980-10-25T00:00:00Z, 09:00:00,-35.43333333333333,156.96666666666667,Eastern Hemisphere
60002006,1980-10-25T00:00:00Z, 09:15:00,-35.53333333333333,157.01666666666668,Eastern Hemisphere
60002007,1980-10-25T00:00:00Z, 09:45:00,-35,157,Eastern Hemisphere
60002008,1980-10-25T00:00:00Z, 10:00:00,-35.516666666666666,157.25,Eastern Hemisphere
